translator	ˈtɹɑːnzleɪtə
vent	vɛnt
actress	ˈaktɹəs
actress	ˈaktɹɪs
actress	ˈæktɹəs
blacksmith	ˈblæk.smɪθ
fail	feɪl
fishbait	ˈfɪʃˌbeɪt
lad	læd
dharma	ˈdɑː(ɹ)mə
infamous	ˈɪnfəməs
newspaper	ˈnuːzˌpeɪpɚ
deserve	dɪˈzɜː(ɹ)v
deserve	dɪˈzəɹv
glass	ɡlæs
strong	stɹɑŋ
strong	stɹɔŋ
papyrus	pəˈpaɪrəs
Azerbaijani	ˌæzəbaɪˈdʒɑːni
Azerbaijani	ˌæzərbaɪˈdʒɑːni
Bahamian	bəˈheɪm.ɪən
sundae	ˈsʌndeɪ
ice cream	ˈaɪs.kɹiːm
Belarusian	beləˈruːsiən
Bhutanese	bu.təˈniːz
Bolivian	bəˈlɪv.i.ən
barbarian	bɑː(ɹ).ˈbeə(ɹ).i.ən
barbarian	bɑɹ.ˈbeɹ.i.ən
Cuban	ˈkjuːbən
Dane	deɪn
Ethiopian	ˌiːθiˈəʊpiən
useless	ˈjuː.sləs
beach	bitʃ
Sudanese	suː.de.niːz
Senegalese	ˌsɛ.nə.ɡəˈliːz
Nigerien	niːˈʒɛəriən
Nigerien	naɪdʒɪrɪˈɛn
Haitian	ˈheɪ.ʃən
Egyptian	ɪˈdʒɪp.ʃən
Bergamo	ˈbɜːgəˌməʊ
Bergamo	ˈbɝgəˌmoʊ
Bologna	bəˈlɒnjə
Brescia	ˈbɹɛʃə
Cagliari	ˈkæljəɹi
Cagliari	ˈkɑːljəɹi
swede	swiːd
Lebanese	lɛ.bəˈniːz
Jamaican	dʒəˈmeɪkən
East Timorese	ˈiːst tɪ.mə(ɹ).iːz
Gabonese	ɡæ.bəˈniːz
element	ˈel.ɪ.mənt
Sahrawi	səˈrɑːwi
Uruguayan	uruˈɡwaɪən
nucleic acid	nuˈkleɪ.ɪk ˈæsɪd
indulge	ɪnˈdʌldʒ
pole	pəʊl
pole	poʊl
Puerto Rican	ˈpɜː(ɹ).təˌɹiː.kən
Qatari	ˌkəˈtɑː(ɹ).i
pianist	ˈpiənɪst
firefighter	ˈfaɪ.ə(ɹ)ˌfaɪt.ə(ɹ)
goalie	ˈɡəʊl.i
Tajik	ˈtɑːdʒ ɪk
Tajik	tæˈdʒiːk
South African	ˌsaʊθˈaf.ɹɪ.kən
Congolese	ˌkɒŋ.ɡəˈliːz
triskaidekaphobia	ˌtrɪskaɪdɛkəˈfəʊbiə
Viennese	ˌviː.ən.iːz
Nepalese	nɛ.pəˈliːz
-ian	iːən
builder	ˈbɪl.dɚ
Lao	laʊ
Telugu	ˈtɛl.ə.ɡuː
Malagasy	ˌmæləˈɡæsi
prescribe	pɹəˈskɹaɪb
prescribe	ˈpɹɪiˌskɹaɪb
proscribe	pɹəˈskɹaɪb
proscribe	ˌpɹəʊˈskɹaɪb
length	lɛŋθ
Pavia	pəˈvi.ə
Siena	siˈɛnə
hamburger	ˈhæm.bɜː.ɡə
hamburger	ˈhæmˌbɝ.ɡɚ
hamburger	ˈhæm.bɝ.ɡɚ
tie	taɪ
complaisant	kəmˈpleɪsənt
Corinthian	kəˈrɪnθɪən
Acarnanian	ɔkɔɹneɪniːən
Boeotian	biːˈəʊʃən
Euboean	juːˈbiːən
Cretan	ˈkɹiːtn̩
Magnesian	mæɡˈniʒən
Thesprotian	θɛsˈpɹəʊ.ʃən
Epirot	ɪˈpʌɪɹət
Peloponnese	pɛləpəˈniːs
Thessaly	ˈθesəli
Macedonian	mæsəˈdəʊnɪən
Epirus	ˈɛ.pɪ.ɹʌs
Thrace	θreɪs
Laconia	laˈkoʊ.ni.ə
font	fɒnt
font	fɑnt
joule	dʒuːl
joule	dʒaʊl
litre	ˈliː.tə
hertz	hɜː(ɹ)ts
ohm	əʊm
ohm	oʊm
Burmese	bɜː(ɹ)ˈmiːz
siemens	ˈsiːmənz
saxophonist	ˌsækˈsɑ.fəˌnɪst
trombonist	trɒmˈbəʊ.nɪst
trombonist	trɑmˈboʊ.nɪst
Cyclades	saɪkleɪdz
Lesbos	ˈlɛz.bɒs
whereas	ʍɛːɹˈæz
parable	ˈpaɹəbəl
parable	ˈpæɹ.ə.bəl
loquacious	loʊˈkweɪʃəs
berth	bɜː(ɹ)θ
Wallachia	wɒlˈeɪ.kiː.ə
Wallachian	wɒlˈeɪ.kiː.ən
limb	lɪm
Rwandese	ɹə.wænˈdiːz
Constantinopolitan	ˌkɒnˌstæntɨnɵˈpɒlɨtən
Byzantine	ˈbɪzəntiːn
Byzantine	ˈbɪzəntaɪn
goal	ɡəʊl
goal	ɡoʊl
Edessa	iˈdes.ə
score	skɔːr
megalopolitan	ˈmɛɡ.ə.ləˌpɒl.ɪ.tən
trademark	ˈtreɪdmɑː(r)k
brood	bruːd
hackneyed	ˈhækniːd
sievert	ˈsiːvət
tesla	ˈtɛslə
volt	vəʊlt
watt	wɒt
watt	wɑt
weber	ˈwɛbə
weber	ˈveɪbə
weber	ˈwɛbɚ
weber	ˈveɪbɚ
Swahili	swəˈhiːli
shadow	ˈʃædəʊ
grain	ɡɹeɪn
beehive	ˈbiːhaɪv
worker	ˈwɝkɚ
electricity	ˌiː.lekˈtrɪs.ɪ.ti
glyph	ɡlɪf
insipid	ɪnˈsɪp.ɪd
giga-	ˈɡɪɡə
giga-	ˈɡɪɡə
giga-	ˈdʒɪɡə
nano-	ˈnænəʊ
nano-	ˈnænoʊ
tera-	ˈtɛ.ɹə
zetta-	ˈzɛtə
hula hoop	huːlaˈhuːp
nipple	ˈnɪp(ə)l
wart	wɔːt
wart	wɔːɹt
commonwealth	ˈkɒm.ənˌwɛlθ
turn	tɜːn
turn	tɝn
soporific	ˌsɒp.əˈɹɪf.ɪk
soporific	ˌsoʊ.pəˈɹɪf.ɪk
watch	wɑːtʃ
Coventry	ˈkɒvəntɹi
Coventry	ˈkɑvəntɹi
salad	ˈsaləd
flux	flʌks
spam	spæm
propolis	ˈpɹɒpəlɪs
fathom	ˈfæðəm
eremite	ˈɛɹɪmaɪt
exclamation mark	ˌeks.kləˈmeɪ.ʃənˌmɑːk
dermatologist	ˌdɜː(ɹ)məˈtɒlədʒɪst
dermatologist	ˌdɜː(ɹ).mə.ˈtɒ.lɒ.dʒɪst
psychiatrist	ˌsaɪˈkaɪ.ə.tɹɪst
-ism	ɪzəm
hydrologist	haɪˈdɹɒl.ə.dʒɪst
hound	haʊnd
lathe	leɪð
photograph	ˈfəʊtəɡɹæf
garlic	ˈɡɑːlɪk
garlic	ˈɡɑɹlɪk
ahem	əˈhɛm
achoo	əˈt͡ʃuː
pliers	ˈplaɪ.ə(ɹ)z
genealogist	ˈdʒiː.niːˌæl.ə.dʒɪst
technician	tekˈnɪʃən
zany	ˈzeɪni
gung ho	ɡʌŋˈhoŭ
colonist	kɒlənɪst
banjo	ˈbæn.dʒəʊ
banjo	ˈbæn.dʒoʊ
banjax	ˈbæn.d͡ʒæks
banjax	bænˈd͡ʒæks
slowly	ˈsloʊli
caliph	ˈkeɪ̪lɨf
caliph	ˈkælɨf
fatwa	ˈfætwɑː
perfume	ˈpɝfjuːm
gym	dʒɪm
grid	ɡɹɪd
check	tʃɛk
majesty	ˈmædʒ.əs.ti
eel	iːl
judo	ˈdʒuːdəʊ
technique	tɛkˈniːk
archaeology	ˌɑː(ɹ).kiˈɒl.ə.dʒi
archaeology	ˌɑɹ.kiˈɑl.ə.dʒi
gymnasium	dʒɪmˈneɪziəm
spelunk	spɨˈlʌŋk
fishy	ˈfɪʃi
quibble	ˈkwɪbəl
knock	nɒk
knock	nɑk
ginger	ˈdʒɪndʒə
ginger	ˈdʒɪndʒə
ginger	ˈgɪŋə
kava	kɑː.və
knockout	ˈnɒkaʊt
cheque	tʃek
innuendo	ˌɪnjuˈɛndəʊ
mushroom	ˈmʌʃˌruːm
Ostend	ˈɒstˌɛnd
spades	speɪdz
clover	ˈkləʊ.və(ɹ)
clover	ˈkloʊ.vɚ
hearts	hɑː(ɹ)ts
club	klʌb
vanish	ˈvænɪʃ
invisible	ɪnˈvɪzəb(ə)l
visible	ˈvɪzəb(ə)l
shiny	ˈʃaɪni
Sarajevo	ˌsɑrəˈjeɪvəʊ
o	ˈpɹəʊməʊ
radiologist	ˈɹeɪ.diːˌɒl.ə.dʒɪst
borrow	ˈbɒrəʊ
borrow	ˈbɑroʊ
Montana	mɒnˈtænə
ruse	ruːz
Sofia	ˈsəʊfiə
Sofia	sɒˈfiːə
varna	ˈvɜːnə
varna	ˈvɑːnə
amorphous	əˈmɔrfəs
foible	ˈfɔɪbəl
glitch	ɡlɪtʃ
biennial	baɪˈɛnɪəl
diaphanous	daɪˈæf.ən.əs
mien	miːn
Prague	prɑːɡ
away	əˈweɪ
delirious	dɪˈlɪɹɪəs
delirious	dɪˈlɪəɹɪəs
Warwickshire	ˈwɒ.ɹɪk.ʃə(ɹ)
criminologist	ˈkɹɪm.ɪn.ɒl.ə.dʒɪst
endocrinologist	ˈɛn.dəʊ.kɹɪnˌɒl.ə.dʒɪst
virgule	ˈvəː.ɡjuːl
virgule	ˈvɝ.ɡjul
backslash	ˈbækˌslæʃ
nostril	ˈnɒstrɪl
nostril	ˈnɒstrəl
feast	fiːst
signal	ˈsɪɡn(ə)l
Lojban	ˈloʒban
moniker	ˈmɒn.ɪ.kə
moniker	ˈmɑn.ɪ.kɚ
procrastinate	proʊˈkræstəneɪt
procrastinate	prəˈkræstəneɪt
faze	feɪz
curious	ˈkjʊəɹiəs
curiosity	ˌkjʊərɪˈɒsɪti
occult	ˈɒk.ʌlt
occult	əˈkʌlt
occult	əˈkʌlt
alcove	ˈælkəʊv
factotum	fækˈtəʊ.təm
factotum	fækˈtoʊ.təm
Apulian	əˈpuːliːən
Calabrian	kəlæbriːən
Friulian	friːuːliːən
aggregate	ˈæɡrɪɡət
aggregate	ˈæɡrɪɡeɪt
event	ɪˈvɛnt
Alexander	ˌælɨɡˈzændɚ
gabardine	ˈɡæbəˌdiːn
gabardine	ˈɡæbɚˌdin
ladybug	ˈleɪ.di.bʌɡ
humour	ˈçuː.mə(ɹ)
says	sɛz
waylay	ˌweɪˈleɪ
waylay	ˈweɪleɪ
waylay	ˈweɪleɪ
British Isles	ˌbɹɪ.tɪʃ ˈaɪlz
onion	ˈʌnjən
onion	ˈʌɲən
onion	ˈʌŋjən
monastery	ˈmɑːnəstɛɹi
cerebral	ˈsɛɹ.ə.bɹəl
cerebral	səˈriː.bɹəl
cantankerous	kænˈtæŋkəɹəs
cantankerous	kənˈtæŋkəɹəs
atheism	ˈeɪθiɪzəm
haemorrhage	ˈhɛmərɪdʒ
lock	lɑːk
manual	ˈman.j(ʊ)əl
manual	ˈmænjə(wə)l
married	mæɹiːd
egret	ˈi.gɹɪt
hexagon	ˈhɛk.sə.ɡən
hexagon	ˈhɛk.sə.ɡɑn
arc	ɑːk
plover	ˈplʌvə
collage	kɒlˈɑːʒ
collage	kəˈlɑːʒ
collage	ˈkɒl.ɑːʒ
collage	kəˈlɑʒ
collage	koʊˈlɑʒ
Allah	ˈælə
Allah	ˈɑːlə
Allah	əˈlɑː
axis	ˈæksɪs
nutmeg	ˈnʌtmɛɡ
tuna	ˈtjuː.nə
tuna	ˈtuː.nə
tuna	ˈtjuː.nə
barber	ˈbɑːbə
bassoon	bəˈsuːn
idolatry	aɪˈdɒl.ə.tɹiː
idolatry	aɪˈdɑ.lə.tɹi
farmer	fɑː(ɹ)mə(ɹ)
penumbra	pəˈnʌmbrə
stepson	ˈstɛpsʌn
meniscus	mɛˈnɪs.kəs
meniscus	məˈnɪs.kəs
salubrious	səˈluː.bɹiː.əs
panacea	ˌpæn.əˈsiː.ə
Gaul	ɡɔːl
castrato	kæsˈtrɑː.təʊ
reptile	ˈrɛp.taɪl
herpetology	ˌhɜɹ.pɛ.ˈtɑ.loʊ.d͡ʒi
kingfisher	ˈkɪŋfɪʃə
jersey	dʒɜː(ɹ)zi
Sark	sɑːk
Sark	sɑɹk
graphite	ˈɡræfaɪt
rhombus	ˈɹɒmbəs
rhombus	ˈɹɑːmbəs
wheel	wiːl
tyre	taɪə(ɹ)
tire	ˈtaɪ̯ɚ
waylaid	ˌweɪˈleɪd
panda	ˈpandə
panda	ˈpændə
IEEE	aɪ tɹɪp.əl iː
miasma	maɪˈæzmə
miasma	miˈæzmə
mule	mjuːl
hinny	ˈhɪ.ni
lofty	ˈlɔːfti
loft	lɒft
aloft	əˈlɔft
aloft	əˈlɑft
sterile	ˈstɛɹəl
sterile	ˈstɛɹaɪl
offspring	ˈɒfsprɪŋ
offspring	ˈɑfsprɪŋ
hybrid	ˈhaɪ.bɹɪd
progeny	ˈpɹɒdʒəni
progeny	ˈpɹɑːdʒəni
prodigy	ˈprɒdɪdʒi
grease	ɡriːs
grease	ɡriːs
grease	ɡriːs
grease	ɡriːz
Croatian	ˌkɹəʊˈeɪ.ʃən
Croatian	ˌkɹoʊˈeɪ.ʃən
cafe	ˈkæfeɪ
cafe	kæfˈeɪ
cafe	ˈkæfeɪ
land	lænd
Holland	ˈhɑlənd
lip	lɪp
cent	sɛnt
vulcanologist	ˈvʌl.kənˌɒl.ə.dʒɪst
volcanologist	vəl.kənˈɒl.ə.dʒɪst
volcanologist	ˌvɒl.kənˈɒl.ə.dʒɪst
vulcanology	ˌvɒl.kənˈɒl.ə.dʒi
vulcanology	ˌvʌl.kənˈɒl.ə.dʒi
volcanology	ˌvɒl.kənˈɒl.ə.dʒi
volcanology	ˌvʌl.kənˈɒl.ə.dʒi
outrage	ˈaʊtɹeɪd͡ʒ
wasabi	wəˈsɑːbi
horseradish	ˈhɔːsrædɪʃ
scent	sent
horn	hɔːn
horn	hɔɹn
half brother	ˌhæfˈbrʌðɚ
achilous	ˌeɪˈkaɪləs
something	ˈsʌmθɪŋ
something	ˈsʌmθɪŋ
lips	lɪps
weak	wiːk
against the grain	əˈɡɛnst ðə ɡreɪn
bight	baɪt
gazelle	gəˈzɛl
cheetah	ˈtʃiːtə
hyena	haɪˈiːnə
leopard	ˈlɛpəd
lion	ˈlaɪən
mongoose	ˈmɒŋɡuːs
mongoose	ˈmɑŋɡus
mongoose	ˈmʌŋɡus
hippopotamus	ˌhɪp.əˈpɒt.ə.məs
hyrax	ˈhɑɪ.ɹæks
flag	flæɡ
Luddite	ˈlʌd.aɪt
dynamic	daɪˈnæmɪk
static	ˈstæt.ɪk
deserter	dɪˈzɛː(ɹ)tə(ɹ)
scorpion	ˈskɔːpɪən
monkey	ˈmʌŋki
crocodile	ˈkrɒkədaɪl
cobra	ˈkəʊbrə
lyre	ˈlaɪ.ə
lyre	ˈlaɪ.ɚ
lyre	laɪɹ
venomous	ˈvɛnəməs
toxic	ˈtɒk.sɪk
toxic	ˈtɑk.sɪk
ape	eɪp
ANZAC	ˈænzæk
erase	ɪˈɹeɪs
automaton	ɔːˈtɒmətən
automaton	ɔːˈtɒməˌtɒn
fair	fɛɚ
fare	fɛɚ
valley	væl.li
fountain	ˈfaʊn.tn̩
fountain	ˈfaʊn.tn̩
festival	ˈfɛstəvəl
witch	wɪtʃ
beret	ˈbeɹ.eɪ
beret	bəˈɹeɪ
rind	ɹʌɪnd
rind	ɹaɪnd
horny	ˈhɔɹ.ni
Gothic	ˈɡɑ.θɪk
template	ˈtɛmp.lət
template	ˈtɛmp.leɪt
lizard	ˈlɪz.əd
lizard	ˈlɪz.ɚd
sort	sɔːt
sort	sɔɹt
steel	stiːl
can't	kɑːnt
aren't	ɑː(r)nt
prep	pɹɛp
demo	ˈdɛm.əʊ
plan	plæn
tea	tiː
Acheron	ˈækərɔn
achievable	əˈtʃivəbəl
miner	maɪnə
minor	maɪnə
major	ˈmeɪ.dʒ.ə(ɹ)
major	ˈmeɪdʒɚ
defenestration	dɪˌfɛnɪˈstɹeɪʃən
defenestration	diˌfɛnəˈstreɪʃən
egregious	ɪˈɡriː.dʒəs
egregious	əˈɡriː.dʒi.əs
alopecia	ˌæl.əʊˈpiː.ʃə
alopecia	æloʊˈpiː.ʃ(i)ə
alopecia	æloʊˈpiː.si.ə
avuncular	əˈvʌŋkjʊlə
avuncular	əˈvʌŋkjʊlɚ
battology	baˈtɒl.ə.dʒi
battology	bæˈtɑː.lə.dʒi
Corinth	ˈkɒrɪnθ
parrot	ˈpʰæɹət
barrow	ˈbær.əʊ
barrow	ˈbæroʊ
subtle	ˈsʌt(ə)l
Alzheimer's disease	ˈɑːltshaɪmə(r)z
Alzheimer's disease	ˈæltshaɪmə(r)z
Alzheimer's disease	ˈɔːltshaɪmə(r)z
Alzheimer's disease	ˈɔːlzhaɪmə(r)z
parakeet	ˈpaɹəkiːt
parakeet	paɹəˈkiːt
proper	ˈpɹɒ.pə
proper	ˈpɹɑ.pɚ
shelf	ʃɛlf
front	fɹʌnt
management	ˈmænɪdʒmənt
management	ˈmænədʒmənt
video	ˈvɪdiˌoʊ
virtual	ˈvɝtʃuəl
vision	ˈvɪʒ(ə)n
transport	tɹænzˈpɔː(ɹ)t
transport	tɹɑːnˈspɔːt
transport	tɹænzˈpɔɹt
transport	ˈtɹænz.pɔː(ɹ)t
transport	ˈtɹɑːnˈspɔːt
transport	ˈtɹænz.pɔɹt
farm	fɑː(ɹ)m
producer	pɹəˈdjuːsə
producer	pɹəˈduːsɚ
substitute	ˈsʌbstɪtut
propaganda	ˌprɒpəˈɡændə
random	ˈrændəm
reference	ˈɹɛf.ɹəns
reference	ˈɹɛf.ɜː(ɹ).əns
reputation	ˌɹɛpjʊˈteɪʃən
offer	ˈɔfɚ
form	fɔːm
form	fɔɹm
cocoa	ˈkoʊ.koʊ
potato	pəˈteɪtoʊ
potato	pəˈteɪtəʊ
historical	hɪˈstɔːɹɪkəl
history	ˈhɪstəri
history	ˈhɪstri
historic	hɪˈstɔːɹɪk
waste	weɪst
research	ɹəˈsɜː(ɹ)tʃ
research	ˈɹiː.sɜː(ɹ)tʃ
research	ˈɹi.sɝtʃ
melon	ˈmɛlən
linen	ˈlɪnɪn
papa	pəˈpɑː
papa	ˈpɑː.pə
hagiography	ˌheɪdʒiˈɑɡrəfi
hagiography	ˌhæɡiˈɒɡrəfi
preference	ˈpɾɛf(ə)ɹ(ə)ns
thong	θɒŋ
jandal	ˈjændəl
flip-flop	ˈflɪpˌflɒp
Nahuatl	ˈnɑːwɑːt(ə)l
Nahuatl	nɑːˈwɑːt(ə)l
Nahuatl	n‌əˈwɑːt(‌ə)l
awe	ɔː
awe	ɔ
peanut	ˈpiːˌnʌt
Canadianize	kəˈneɪdiənaɪz
Canadianize	kəˈneɪdjənaɪz
Australianize	ɒˈstreɪljənaɪz
Australianise	ɒˈstreɪljənaɪz
da	də
da	dæ
da	dɑː
dis	dɪs
pale	peɪl
hoarse	hɔəs
hoarse	hoʊɹs
coarse	kɔː(ɹ)s
coarse	kɔː(ɹ)s
coarse	koʊɹs
course	kɔː(ɹ)s
course	kɔː(ɹ)s
course	koʊɹs
lite	laɪt
guess	ɡɛs
guest	ɡɛst
stamen	ˈsteɪ.mən
brothers	ˈbrʌðə(ɹ)z
sisters	ˈsɪs.tɚz
juice	dʒuːs
grasp	ɡɹɑːsp
grasp	ɡɹæsp
happen	ˈhapən
happen	ˈhæpən
he'd	hiːd
I'd	aɪd
we'd	wiːd
she'd	ʃiːd
you'd	juːd
it'd	ˈɪtəd
it'd	ˈɪtɪd
it'd	ˈɪd
I've	aɪv
they're	ðɛə(ɹ)
they're	ðɛː(ɹ)
they're	ðɛɚ
we're	wɪɹ
we're	wɪɚ
he's	hiːz
she's	ʃiz
snowman	ˈsnəʊ.mæn
snowman	ˈsnoʊ.mæn
achiote	ˌɑtʃiːˈoʊti
achiote	ˌɑkiːˈoʊti
isn't	ɪzɨnt
doesn't	ˈdʌzˌənt
hadn't	ˈhæd(ə)nt
didn't	ˈdɪd(ə)nt
couldn't	ˈkʊd.(ə)nt
won't	woʊnt
don't	dəʊnt
don't	doʊnt
shan't	ˈʃɑːnt
frown	fɹaʊn
success	səkˈsɛs
concatenate	kənˈkætəneɪt
oughtn't	ˈɔː(ɹ)n̩t
oughtn't	ˈɔː(ɹ).tənt
mustn't	ˈmʌsnt
mightn't	ˈmaɪt.n̩t
mightn't	ˈmaɪʔ.n̩t
mayn't	ˈmeɪənt
cant	kænt
wont	wɒnt
wont	wəʊnt
petrol	ˈpɛt.ɹəl
petrel	ˈpɛtrəl
heir	eə(ɹ)
yore	joʊɹ
yore	jɔːɹ
yaw	jɔː
yawn	jɔːn
yawn	jɔn
jaw	d͡ʒɔː
jaw	d͡ʒɔ
pause	pɔːz
pause	pɔz
gauze	ɡɔːz
gaunt	ɡɔːnt
haunt	hɔːnt
haunt	hɑːnt
haunt	hænt
main	meɪn
mane	meɪn
hymn	hɪm
stalk	stɔk
service	ˈsɝvɪs
cruise	kruːz
reliable	rɪˈlaɪəbəl
trust	tɹʌst
chiasmus	kaɪˈæːzməs
simian	ˈsɪm.i.ən
Reykjavik	ˈɹɛk.jə.vɪk
Reykjavik	ˈɹeɪk.jə.vɪk
ursine	ˈɝːsaɪn
ursine	ˈɝːsɪn
pentagon	ˈpɛntəɡɒn
pentagon	ˈpɛntəɡən
glad	ɡlæd
wort	wəːt
wort	wɝt
pineapple	ˈpaɪnæpəl
yam	jæm
maize	meɪz
tobacco	təˈbækoʊ
caucus	ˈkɔː.kəs
caucus	ˈkɔ(ː).kəs
caucus	ˈkɒ(ː).kəs
decagon	ˈdɛkəgɒn
hawk	hɔːk
hawk	hɔk
roman	ˈrəʊmən
achromatic	eɪˈkɹəʊ.mæt.ɪk
pope	pəʊp
pope	poʊp
identify	aɪˈdɛn.tɪ.faɪ
undermine	ʌndəˈmʌɪn
exile	ˈɛɡˌzaɪl
exile	ˈɛkˌsaɪl
two-faced	ˈtuːˈfeɪst
double	ˈdʌb.əɫ
hirsute	həːˈsjuːt
hirsute	həːˈsuːt
hirsute	hɚˈsut
czar	zɑɹ
tsar	tsɑː
tsar	sɑː
tsar	zɑː
tsar	zɑɹ
antagonist	ænˈtæɡənɪst
pare	peə(ɹ)
flèche	flɛʃ
flèche	fleɪʃ
sunroof	ˈsʌnˌɹuːf
UAE	juː.eɪ.iː
souvenir	ˌsuːvəˈnɪə(ɹ)
magazine	mæɡəˈziːn
mug	mʌɡ
cosy	ˈkəʊzi
cosy	ˈkoʊzi
cartouche	kɑɹˈtuʃ
pumice	ˈpʌmɪs
mange	meɪndʒ
ignominious	ɪɡnəˈmɪnɪəs
erudite	ˈɛr.(j)u.daɪt
moat	məʊt
moat	moʊt
smite	smaɪt
prestige	prɛstiʒ
adversary	ˈæd.və.s(ə)ɹiː
adversary	ˈæd.və.sɛɹiː
adversary	ædˈvɜː(ɹ).sə.ɹi
adversary	ˈæd.vəɹ.sɛɹiː
brine	braɪn
amaze	əˈmeɪz
amazing	əˈmeɪzɪŋ
tod	tɒd
maggot	ˈmæɡət
peep	piːp
peep	pip
cot	kɒt
cot	kɑt
busy	ˈbɪzi
pretty	ˈpɹɪ.ti
pretty	ˈpɹɪɾi
pretty	ˈpɚɾi
pretty	ˈpɹʊɾi
slip	slɪp
ink	ɪŋk
explore	ɪkˈsplɔːɹ
manifold	ˈmænɪˌfold
include	ɪnˈkluːd
raw	ɹɔː
raw	ɹɔ
muggle	ˈmʌɡəl
ex	ɛks
deciduous	dɪˈsɪdʒʊəs
deciduous	dɪˈsɪd.ju.əs
deciduous	dəˈsɪd.ju.əs
evergreen	ˈɛvəɡriːn
evergreen	ˈɛvɚɡrin
canyon	ˈkænjən
barranca	bəˈɹæŋkə
doppelganger	ˈdɒpl̩.ɡæŋ.ə(ɹ)
doppelganger	ˈdɑpl̩.ɡæŋ.ɚ
ghost	ɡəʊst
ghost	ɡoʊst
Christendom	ˈkɹɪsn̩dəm
nasty	ˈnɑː.sti
nasty	ˈnæ.sti
horrid	ˈhɒɹɪd
horrid	ˈhɔɹɪd
contribute	kənˈtɹɪbjuːt
contribute	ˈkɒntɹɪˌbjuːt
honeycomb	ˈhʌniːkəʊm
Cheerios	ˈtʃɪə(ɹ).iː.əʊz
Rice Krispies	ɹaɪsˈkɹɪs.piz
blueberry	ˈblu.ˌbɛ.ri
decompose	ˌdiːkəmˈpəʊz
compose	kəmˈpəʊz
once upon a time	ˈwʌns.əˈpɒn.əˈtaɪ̯m
Utrecht	ˈjuːtrɛkt
lore	lɔɹ
lore	loʊɹ
ersatz	ˈɝsæts
seas	siːz
sees	siːz
sans	sænz
horsepower	ˈhɔː(r)spaʊə(r)
horseshoe	ˈhɔːrs.ʃuː
horseshoe	ˈhɔːr.ʃuː
horse race	ˈhɔː(r)sreɪs
speedway	ˈspiːdweɪ
skater	ˈskeɪ.tə(ɹ)
clitoris	ˈklɪtərɪs
bury	ˈbɛ.ɹi
Samothracian	sæmoʊˈθreɪʃən
Samothracian	sæmoʊˈθreɪʃiən
Pepsi	ˈpɛpsi
snooker	ˈsnuːkə(r)
snooker	'snʊkər
pirate	ˈpaɪɹɪt
pirate	ˈpaɪɹət
mourn	mɔː(r)n
autopsy	ˈɔˌtɑpsi
great	ɡɹeɪt
grate	ɡɹeɪtʰ
grate	ɡɹeɪt̚ʔ
grater	ˈɡreɪtɚ
greater	ˈɡreɪɾɚ
more	mɔː(ɹ)
more	mɔɹ
more	moʊɹ
kitsch	kɪtʃ
lexeme	ˈlɛksiːm
nude	n(j)uːd
putt	pʌt
lexical	ˈleksɪkəl
log	lɒɡ
log	lɑɡ
log	lɔɡ
pachinko	pəˈtʃɪŋkəʊ
lug	lʌɡ
luggage	ˈlʌɡɪdʒ
baggage	ˈbæɡɪdʒ
paginate	ˈpædʒəneɪt
pagination	ˈpædʒənˌeɪʃən
special	ˈspɛ.ʃəl
recent	ˈɹiːsənt
congeal	kənˈdʒiːl
noose	nuːs
chore	tʃoʊr
chore	koʊr
chore	koʊə
whore	hɔː(ɹ)
whore	hoʊɹ
whore	hɔɹ
whore	hʊɹ
Jesus	ˈdʒiːzəs
Jesus	heɪˈsus
coinage	ˈkɔɪnɪdʒ
sumo	ˈsuːməʊ
couch	kaʊtʃ
lounge	laʊndʒ
manatee	ˈmæn.əˌtiː
dugong	ˈduːɡɒŋ
dugong	ˈdʒuːɡɒŋ
duckling	ˈdʌklɪŋ
biweekly	baɪˈwiːkli
annual	ˈæn.ju.əl
biannually	baɪˈænjuːʌliː
decennial	dɪˈsɛnɪəɫ
millennial	mɪˈlɛniəl
decile	ˈdɛs.əl
decile	ˈdɛsˌaɪl
pulchritudinous	ˌpʌlkɹɪˈtjuːdɪnəs
Torres Strait Creole	ˈtɔːrɛz streɪt ˈkriːoʊl
Kriol	ˈkriːoʊl
creole	ˈkriəʊl
creole	ˈkrioʊl
curio	ˈkjuːriːˌoʊ
eerie	ˈɪɹi
gast	ɡɑːst
fewer	ˈfjuːɚ
little	ˈlɪtl̩
little	ˈlɪtl̩
less	lɛs
least	liːst
manic	ˈmænɪk
leaf	liːf
coyote	kaɪˈ(j)əʊtiː
coyote	ˈkaɪ(j)əʊt
coyote	kɔɪˈ(j)əʊteɪ
coyote	ˈkɔɪ(j)əʊt
fawn	fɔːn
skunk	skʌŋk
ska	skɑː
pudding	ˈpʊd.ɪŋ
thief	θiːf
integument	ɪnˈtɛɡ.jʊ.mənt
nutrition	njuːˈtɹɪ.ʃən
nutrition	nuˈtɹɪ.ʃən
muck	mʌk
MADD	mæd
timber	ˈtɪmbə
timber	ˈtɪːmˌbəː
timber	ˈtɪmbɚ
timber	ˈtɪːmˌbɚː
timbre	ˈtæmbə(ɹ)
timbre	ˈtæm.bɚ
timbre	ˈtɪm.bɚ
lumber	ˈlʌm.bə
lumber	ˈlʌm.bɚ
lumbar	ˈlʌm.bɑː
lumbar	ˈlʌm.bɑːɹ
